,SEASON_ID,PERSON_ID,DISPLAY_FIRST_LAST,SC_FG_PCT_DIFF,SC_FG3_PCT_DIFF,PO_FT_PCT_DIFF,4Q_FT_PCT_DIFF,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,AGE,GP,GS,AVG_MIN
543,2014-15,201144,Mike Conley,0.03999999999999998,0.01899999999999996,0.038000000000000145,0.07100000000000017,0.446,0.386,0.8590000000000001,0.4,2.6,3.0,5.4,2.2,1.3,0.2,27.0,31.8,70,70
544,2015-16,201144,Mike Conley,0.061000000000000054,0.018000000000000016,,0.02200000000000002,0.42200000000000004,0.363,0.8340000000000001,0.5,2.5,2.9,6.1,1.5,1.2,0.3,28.0,31.4,56,56
545,2016-17,201144,Mike Conley,0.16800000000000004,0.21799999999999997,0.02100000000000013,-0.018999999999999906,0.46,0.408,0.8590000000000001,0.4,3.0,3.5,6.3,2.3,1.3,0.3,29.0,33.2,69,68
546,2015-16,1626192,Pat Connaughton,-0.06799999999999995,-0.762,1.0,0.0,0.265,0.23800000000000002,1.0,0.3,0.6,0.9,0.3,0.3,0.1,0.0,23.0,4.2,34,0
547,2016-17,1626192,Pat Connaughton,0.514,0.515,-0.22199999999999998,0.0,0.514,0.515,0.778,0.3,1.1,1.3,0.7,0.4,0.2,0.1,24.0,8.1,39,1
548,2016-17,1626188,Quinn Cook,0.4923333333333333,0.4266666666666667,,-0.14433333333333326,0.4923333333333333,0.4266666666666667,0.35566666666666674,0.06666666666666668,0.4333333333333333,0.5,1.9666666666666668,1.0333333333333334,0.26666666666666666,0.0,24.0,13.700000000000001,14,0
549,2010-11,202326,DeMarcus Cousins,,,,-0.007000000000000006,0.43,0.16699999999999998,0.687,2.7,6.0,8.6,2.5,3.3,1.0,0.8,20.0,28.5,81,62
550,2011-12,202326,DeMarcus Cousins,,,,0.007000000000000117,0.44799999999999995,0.14300000000000002,0.7020000000000001,4.1,6.8,11.0,1.6,2.7,1.5,1.2,21.0,30.5,64,62
551,2012-13,202326,DeMarcus Cousins,,,,-0.014000000000000012,0.465,0.182,0.738,3.0,7.0,9.9,2.7,3.0,1.4,0.7,22.0,30.5,75,74
552,2013-14,202326,DeMarcus Cousins,,,,0.0019999999999998908,0.496,0.0,0.726,3.1,8.6,11.7,2.9,3.5,1.5,1.3,23.0,32.4,71,71
